coincidence_sum,duration,similarity,stations,time,trace_ids
3.0,2.049999952316284,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T15:26:27.887700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,2.3249998092651367,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T15:26:53.762700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,2.0500001907348633,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T15:27:24.287700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,1.9500000476837158,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T15:27:50.612700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,1.75,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T15:28:27.362700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,3.4749999046325684,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T15:30:56.737700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,1.75,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T15:33:20.137700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,2.250000238418579,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T15:34:23.787700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,5.5,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T15:34:57.312700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,2.8999998569488525,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T15:35:12.887700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,2.1499998569488525,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T15:36:55.937700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,1.6749999523162842,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T15:37:24.762700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,2.4250001907348633,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T15:37:41.512700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,1.7999999523162842,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T15:39:43.412700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,2.0999999046325684,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T15:40:02.412700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,2.0500001907348633,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T15:40:28.712700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,4.074999809265137,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T15:40:57.837700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,2.375000238418579,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T15:42:20.087700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,2.124999761581421,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T15:42:25.387700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,1.8500001430511475,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T15:42:54.187700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,2.3500001430511475,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T15:43:40.612700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,2.125,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T15:44:03.762700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,2.250000238418579,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T15:46:26.287700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,2.8500001430511475,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T15:46:46.187700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,1.9750001430511475,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T15:46:55.412700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,2.1750001907348633,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T15:52:47.662700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,1.4249999523162842,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T15:55:02.087700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,2.5250000953674316,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T15:55:58.237700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,1.9249999523162842,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T15:56:53.762700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,2.2750000953674316,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T15:57:58.812700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,1.9249999523162842,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T15:58:15.662700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,1.8250000476837158,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T15:58:47.862700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,4.650000095367432,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T15:58:59.287700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,2.0999999046325684,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T15:59:48.912700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,2.1500000953674316,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:01:56.487700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,2.5249998569488525,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:03:08.687700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,2.0,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:03:59.262700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,1.9000000953674316,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:04:20.312700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,2.549999952316284,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:05:06.437700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,2.75,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:05:44.912700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,2.0999999046325684,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:06:46.537700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,2.7750000953674316,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:07:16.662700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,3.825000047683716,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:08:09.137700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,1.9000000953674316,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:09:47.562700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,2.4499998092651367,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:10:12.637700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,4.2250001430511475,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:12:31.012700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,1.8250000476837158,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:13:04.362700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,2.1000001430511475,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:13:31.162700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,1.7000000476837158,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:14:01.012700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,1.9499998092651367,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:14:37.037700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,2.0250000953674316,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:14:42.912700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,2.2749996185302734,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:15:13.537700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,5.6000001430511475,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:15:36.737700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,2.549999952316284,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:15:49.862700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,2.674999952316284,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:16:31.237700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,1.7999999523162842,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:16:36.912700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,2.0999999046325684,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:18:12.612700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,1.875000238418579,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:19:33.012700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,2.0,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:19:55.912700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,2.5999999046325684,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:20:14.987700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,1.5250000953674316,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:20:19.437700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,2.7750000953674316,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:20:51.687700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,3.200000047683716,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:21:51.512700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,2.9749999046325684,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:22:08.437700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,1.9249999523162842,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:22:27.487700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,2.674999952316284,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:24:36.687700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,2.3999998569488525,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:27:16.387700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,2.5250000953674316,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:27:58.612700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,2.0999999046325684,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:29:05.062700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,1.6749999523162842,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:30:58.987700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,2.075000047683716,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:31:19.187700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,2.4499998092651367,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:31:21.962700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,3.075000047683716,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:33:58.387700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,1.7749998569488525,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:35:51.437700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,1.9500000476837158,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:40:20.212700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,2.0249998569488525,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:40:40.287700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,2.325000047683716,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:41:06.937700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,2.6499998569488525,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:41:11.862700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,2.8499999046325684,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:41:29.362700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,2.625,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:42:01.937700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,6.25,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:44:02.687700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,3.0250000953674316,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:44:56.162700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,3.075000047683716,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:45:25.962700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,2.2249999046325684,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:45:33.937700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,4.825000286102295,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:46:19.712700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,3.549999713897705,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:47:20.462700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,2.700000047683716,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:48:22.337700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,2.1499998569488525,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:48:40.662700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,2.0249998569488525,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:48:53.262700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,2.0249998569488525,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:48:57.137700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,1.7999999523162842,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:49:08.437700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,2.299999952316284,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:49:19.912700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,2.4499998092651367,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:51:02.462700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,2.5999999046325684,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:51:40.887700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,2.3249998092651367,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:51:56.337700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,3.5749998092651367,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:52:09.437700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,2.0,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:53:08.762700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,2.174999713897705,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:53:59.837700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,1.950000286102295,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:54:05.812700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,3.049999952316284,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:54:19.337700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,3.299999952316284,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:55:38.012700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,2.3249998092651367,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:55:54.762700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,3.0250003337860107,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:56:16.012700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,2.4499998092651367,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:56:56.262700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,4.324999809265137,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:57:41.262700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,3.075000047683716,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T16:59:22.212700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,3.1000001430511475,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T17:00:18.087700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,2.2250001430511475,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T17:01:48.737700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,2.6000001430511475,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T17:03:10.087700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,2.1500000953674316,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T17:04:03.912700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,1.8499999046325684,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T17:04:52.337700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,6.2749998569488525,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T17:06:20.337700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,2.0749998092651367,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T17:06:40.137700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,2.0999999046325684,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T17:07:26.462700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,4.299999952316284,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T17:10:32.287700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,5.075000047683716,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T17:10:59.887700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,1.875,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T17:11:45.262700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,2.3249998092651367,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T17:13:14.762700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,3.299999952316284,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T17:13:18.362700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,4.549999952316284,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T17:14:09.862700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,2.5250003337860107,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T17:15:19.312700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,2.200000047683716,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T17:15:24.662700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,1.6499998569488525,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T17:15:47.862700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,5.374999761581421,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T17:16:06.637700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,2.8249998092651367,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T17:16:58.337700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,2.6499998569488525,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T17:17:19.337700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,2.7249999046325684,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T17:18:06.037700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,2.875,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T17:18:16.262700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,3.625,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T17:18:56.112700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,3.4750001430511475,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T17:18:56.287700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,3.825000047683716,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T17:19:45.862700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,5.049999713897705,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T17:20:29.537700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,3.674999713897705,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T17:21:10.837700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,3.799999952316284,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T17:21:10.887700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,1.7750000953674316,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T17:21:16.812700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,3.1999998092651367,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T17:22:21.037700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,2.9499998092651367,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T17:22:39.337700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,2.200000047683716,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T17:23:18.787700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,1.6499998569488525,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T17:23:37.062700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,3.1999998092651367,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T17:24:01.537700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,1.9749996662139893,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T17:24:30.337700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,2.1500000953674316,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T17:24:53.112700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,2.3500001430511475,{},"[u'MAW', u'MAW', u'MAW']",2007-01-04T17:25:19.112700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
